mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
2.168223237991333,0.061918098384509714,0.133866024017334,0.00847648773703174,1.0,2.0,5.0,400,7,5,0.05,0.05,1.0,"{'subsample': 1.0, 'reg_lambda': 2.0, 'reg_alpha': 5.0, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.05, 'colsample_bytree': 1.0}",0.947911334739256,0.9539952752596813,0.9575759827408619,0.947006810390329,0.9474961950979538,0.9507971196456164,0.004237251133499458,11,0.8767123287671232,0.8852459016393442,0.8893805309734514,0.879604178119846,0.8822246455834242,0.882633517016638,0.004398892838819635,12,0.872737556561086,0.8811544991511036,0.8868138087153368,0.8760611205432938,0.8777589134125636,0.8789051796766767,0.004796832808584531,11,0.8501594048884166,0.8562367864693446,0.8701298701298701,0.8547008547008547,0.85068349106204,0.8563820814501053,0.007253205685759083,12,0.9049773755656109,0.916289592760181,0.9095022624434389,0.9060022650056625,0.9161947904869762,0.9105932572523739,0.004850381828228886,35
4.174140214920044,0.11595850599085003,0.14528579711914064,0.016540671490824364,0.7,10.0,0.0001,500,1,4,0.03,1.0,0.85,"{'subsample': 0.7, 'reg_lambda': 10.0, 'reg_alpha': 0.0001, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 1.0, 'colsample_bytree': 0.85}",0.946887604676399,0.9541515708992891,0.956471664369206,0.9475974029301589,0.9474244528371504,0.9505065391424408,0.003998199385818521,12,0.8749317312943746,0.8880393227744402,0.8848484848484849,0.882062534284147,0.8809135399673735,0.8821591226337642,0.004372766032550825,18,0.870475113122172,0.8839841539332202,0.8817204301075269,0.878324844368987,0.8760611205432938,0.87811313241504,0.0046920444094362855,18,0.8458289334741288,0.8585005279831045,0.8625134264232008,0.8553191489361702,0.8472803347280334,0.8538884743089277,0.006423883173663735,21,0.9061085972850679,0.919683257918552,0.9083710407239819,0.9105322763306908,0.9173272933182333,0.9124044931153051,0.005227362950586008,29
10.689200973510742,1.6894418797284605,0.6151035308837891,0.16654284009149214,0.7,10.0,0.1,500,5,4,0.03,1.0,0.85,"{'subsample': 0.7, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 1.0, 'colsample_bytree': 0.85}",0.9465996805962205,0.9539619663528797,0.9566881722634171,0.9472771249801427,0.9468172058439196,0.950268830007316,0.004223123886503607,13,0.8756164383561644,0.8877995642701525,0.8860759493670886,0.8802197802197802,0.8823529411764706,0.8824129346779312,0.004322946747904515,15,0.871606334841629,0.8834182229767968,0.8828522920203735,0.876627051499717,0.8777589134125636,0.8784525629502159,0.004352008190299451,14,0.8490967056323061,0.8560924369747899,0.8628081457663451,0.8548559231590181,0.8499475341028332,0.8545601491270585,0.004931333877766374,19,0.9038461538461539,0.9219457013574661,0.9106334841628959,0.9071347678369196,0.9173272933182333,0.9121774801043336,0.006620613117945262,31
9.629106569290162,0.7383783420160674,0.24305362701416017,0.015893010255753282,0.6,2.0,0.1,400,10,7,0.02,0.5,0.85,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 400, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.02, 'gamma': 0.5, 'colsample_bytree': 0.85}",0.9460686206261133,0.9545371855511087,0.9569841090892319,0.947500038433354,0.945890962012473,0.9501961831424561,0.004642437682244756,14,0.8698481561822126,0.8877995642701525,0.8836443468715697,0.8800880088008801,0.8804347826086957,0.8803629717467022,0.005944954816424508,36,0.8642533936651584,0.8834182229767968,0.8800226372382569,0.876627051499717,0.8754951895868704,0.8759632989933598,0.006478204924003065,37,0.8354166666666667,0.8560924369747899,0.8582089552238806,0.8556149732620321,0.8463949843260188,0.8503456032906775,0.008498296297975536,33,0.9072398190045249,0.9219457013574661,0.9106334841628959,0.9060022650056625,0.9173272933182333,0.9126297125697566,0.006096127519875034,28
11.256920099258423,0.43777873500189657,0.8680956840515137,0.12859039670667255,0.8,2.0,0.0001,250,10,7,0.02,0.05,0.85,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0001, 'n_estimators': 250, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.02, 'gamma': 0.05, 'colsample_bytree': 0.85}",0.9444780000409492,0.9538441040672738,0.9578808873492772,0.948451904500802,0.9452709039012417,0.9499851599719088,0.005140775301324616,15,0.8714902807775378,0.8855291576673866,0.8853711790393013,0.8840262582056893,0.8820346320346321,0.8816903015449095,0.0052516922247939956,22,0.8653846153846154,0.8800226372382569,0.8811544991511036,0.8800226372382569,0.876627051499717,0.87664228810239,0.005830077122704847,29,0.8336776859504132,0.8471074380165289,0.8554852320675106,0.855026455026455,0.844559585492228,0.8471712793106272,0.007996595251141913,39,0.9128959276018099,0.9276018099547512,0.917420814479638,0.9150622876557192,0.9229898074745186,0.9191941294332875,0.005384800316695268,10
1.305704402923584,0.020430985265549612,0.11820473670959472,0.006248246459589232,0.9,2.0,5.0,100,10,8,0.08,0.0,0.95,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 8, 'learning_rate': 0.08, 'gamma': 0.0, 'colsample_bytree': 0.95}",0.9457512643066277,0.9540132108248823,0.957795052858673,0.9457628508324665,0.9461881799500879,0.9499021117545474,0.005046899242197076,16,0.869041095890411,0.8882803943044907,0.883489784649365,0.8791689447785676,0.8794788273615635,0.8798918093968794,0.006352083968069992,37,0.8648190045248869,0.8845500848896435,0.8805885681946802,0.8749292586304471,0.8743633276740238,0.8758500487827364,0.00667662079284325,38,0.842720510095643,0.8609341825902336,0.8629989212513485,0.8498942917547568,0.8446298227320125,0.8522355456847988,0.008311208473640521,27,0.8970588235294118,0.917420814479638,0.9049773755656109,0.9105322763306908,0.9173272933182333,0.9094633166447169,0.007749860547616106,37
6.383934783935547,1.97347417583883,0.4609537601470947,0.1737847822281359,0.6,2.0,0.1,250,3,3,0.08,0.2,0.8,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 250, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.8}",0.9461415613930919,0.9523144565779967,0.9563153687295982,0.9478933397559738,0.9463624111548967,0.9498054275223116,0.0039397694772641025,17,0.8806539509536785,0.8898582333696837,0.886677722498618,0.882449425915801,0.8799565453557849,0.8839191756187132,0.0037790549813685424,8,0.876131221719457,0.8856819468024901,0.8839841539332202,0.878324844368987,0.8749292586304471,0.8798102850909203,0.0042770095418480595,9,0.8496319663512093,0.8589473684210527,0.867027027027027,0.8530655391120507,0.8455114822546973,0.8548366766332075,0.00751914379612652,17,0.9140271493212669,0.9230769230769231,0.9072398190045249,0.9139297848244621,0.9173272933182333,0.915120193909082,0.005155442866492084,25
2.0057429313659667,0.49363433217115743,0.31293087005615233,0.17071951788821832,0.85,1.0,10.0,200,3,5,0.2,0.0,0.9,"{'subsample': 0.85, 'reg_lambda': 1.0, 'reg_alpha': 10.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.9466982146147703,0.9524835633356052,0.9556530339289648,0.9468582014215216,0.9471157048933346,0.9497617436388394,0.0036587673409497314,18,0.8750687947165657,0.8842337375964718,0.8888888888888888,0.8753462603878116,0.8784227820372399,0.8803920927253955,0.005378287657158633,35,0.871606334841629,0.8811544991511036,0.8862478777589134,0.8726655348047538,0.8743633276740238,0.8772075148460848,0.005610687079272787,26,0.8520900321543409,0.8623655913978494,0.8691891891891892,0.8568329718004338,0.8504772004241782,0.8581909969931983,0.006884128585677108,7,0.8993212669683258,0.9072398190045249,0.9095022624434389,0.8946772366930917,0.9082672706681767,0.9038015711555115,0.005789447409912784,48
0.6788959503173828,0.02242881601149685,0.07683334350585938,0.009595799504603299,0.7,0.1,0.001,100,1,4,0.1,2.0,1.0,"{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.001, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 2.0, 'colsample_bytree': 1.0}",0.9450500092135705,0.9527730946024198,0.9560207130155834,0.9478882153087735,0.946847952527121,0.9497159969334937,0.004060374288663026,19,0.8760869565217392,0.883695652173913,0.8874244920373421,0.8813559322033898,0.8840970350404312,0.882532013595363,0.0037592983465816452,14,0.8710407239819005,0.8788907753254103,0.8839841539332202,0.8771929824561403,0.878324844368987,0.8778866960131317,0.004140717664509087,20,0.8430962343096234,0.850418410041841,0.8623265741728922,0.8520084566596194,0.8436213991769548,0.8502942148721863,0.006986688960713669,34,0.9117647058823529,0.919683257918552,0.9140271493212669,0.912797281993205,0.928652321630804,0.9173849433492363,0.006263298649043047,14
13.18003602027893,0.44569572480416614,1.0651931762695312,0.05256429735027204,0.6,2.0,0.0001,500,5,6,0.01,0.5,0.7,"{'subsample': 0.6, 'reg_lambda': 2.0, 'reg_alpha': 0.0001, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.943783143260785,0.9540260219428829,0.9564626965866058,0.9476742696381628,0.9457871919566676,0.9495466646770208,0.004873475481043418,20,0.873451803984922,0.8860075634792004,0.8829321663019694,0.8845315904139434,0.8806050783360346,0.881505640503214,0.0044075833305520454,24,0.8670814479638009,0.8805885681946802,0.8788907753254103,0.8800226372382569,0.8749292586304471,0.876302537470519,0.005016424290415735,31,0.8335046248715313,0.8479834539813857,0.8548728813559322,0.8520461699895068,0.8419421487603306,0.8460698557917373,0.0076392989458585895,43,0.917420814479638,0.9276018099547512,0.9128959276018099,0.9195922989807475,0.9229898074745186,0.9201001316982931,0.004979208656927262,7
